Exported with PreSens Datamanager V2.0.0.57
Date;Time;User;SensorID;SensorName;delta_t;Unit;Value;Unit;Mode;Phase;Unit;Amplitude;Unit;Temp;Unit;patm;Unit;Salinity;Unit;Error;Cal0;Unit;T0;Unit;O2-2nd;Unit;Cal2nd;Unit;T2nd;Unit;CalPressure;Unit;f1;dPhi1;dkSv1;dPhi2;dkSv2;m;Cal Mode;SignalLEDCurrent;ReferenceLEDCurrent;ReferenceAmplitude;DeviceSerial;FwVersion;SensorType;BatchID;Calibration Date;Sensor lot;PreSens calibrated Sensor;Battery Voltage;Unit
12-May-2017;12:10:23;DAVID         ;69719     ;B_01;60616.95;min;198.697;umol/l;humid;31.406;deg;10719;uV;17.138;°C;948.900;mbar;0.0;pmil;0;60.370;deg;20.000;°C;100.000;%a.s.;26.840;deg;20.000;°C;974;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39374;SAAA0004000111;     p1.2.0.6 ;PSt3;150616-1;150616;120802;0;4.969;V;
12-May-2017;12:10:35;DAVID         ;69676     ;B_02;60617.15;min;208.771;umol/l;humid;30.863;deg;11313;uV;17.086;°C;948.840;mbar;0.0;pmil;0;60.370;deg;20.000;°C;100.000;%a.s.;26.840;deg;20.000;°C;974;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39372;SAAA0004000111;     p1.2.0.6 ;PSt3;150616-1;150616;120802;0;4.963;V;
12-May-2017;12:10:57;DAVID         ;69721     ;B_06;60617.52;min;203.437;umol/l;humid;31.221;deg;13780;uV;16.934;°C;948.740;mbar;0.0;pmil;0;60.370;deg;20.000;°C;100.000;%a.s.;26.840;deg;20.000;°C;974;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39370;SAAA0004000111;     p1.2.0.6 ;PSt3;150616-1;150616;120802;0;4.960;V;
12-May-2017;12:11:05;DAVID         ;69732     ;B_04;60617.65;min;184.603;umol/l;humid;32.334;deg;12718;uV;16.948;°C;948.680;mbar;0.0;pmil;0;60.370;deg;20.000;°C;100.000;%a.s.;26.840;deg;20.000;°C;974;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39372;SAAA0004000111;     p1.2.0.6 ;PSt3;150616-1;150616;120802;0;4.957;V;
12-May-2017;12:11:15;DAVID         ;69847     ;B_05;60617.82;min;199.789;umol/l;humid;31.417;deg;10526;uV;16.961;°C;948.780;mbar;0.0;pmil;0;60.370;deg;20.000;°C;100.000;%a.s.;26.840;deg;20.000;°C;974;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39368;SAAA0004000111;     p1.2.0.6 ;PSt3;150616-1;150616;120802;0;4.955;V;
12-May-2017;12:11:30;DAVID         ;92684     ;B_09;60618.07;min;149.023;umol/l;humid;35.017;deg;15681;uV;16.942;°C;948.870;mbar;0.0;pmil;0;60.357;deg;20.000;°C;100.000;%a.s.;26.920;deg;20.000;°C;980;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39361;SAAA0004000111;     p1.2.0.6 ;PSt3;151111-1;151111;120802;0;4.954;V;
12-May-2017;12:11:38;DAVID         ;69675     ;B_07;60618.20;min;206.917;umol/l;humid;31.010;deg;11178;uV;16.976;°C;948.850;mbar;0.0;pmil;0;60.370;deg;20.000;°C;100.000;%a.s.;26.840;deg;20.000;°C;974;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39356;SAAA0004000111;     p1.2.0.6 ;PSt3;150616-1;150616;120802;0;4.949;V;
12-May-2017;12:11:48;DAVID         ;92101     ;B_08;60618.37;min;208.130;umol/l;humid;31.101;deg;10872;uV;16.979;°C;948.850;mbar;0.0;pmil;0;60.357;deg;20.000;°C;100.000;%a.s.;26.920;deg;20.000;°C;980;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39358;SAAA0004000111;     p1.2.0.6 ;PSt3;151111-1;151111;120802;0;4.946;V;
12-May-2017;12:12:14;DAVID         ;92698     ;B_12;60618.80;min;214.223;umol/l;humid;31.117;deg;11453;uV;16.155;°C;948.750;mbar;0.0;pmil;0;60.357;deg;20.000;°C;100.000;%a.s.;26.920;deg;20.000;°C;980;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39353;SAAA0004000111;     p1.2.0.6 ;PSt3;151111-1;151111;120802;0;4.944;V;
12-May-2017;12:12:22;DAVID         ;92679     ;B_10;60618.93;min;219.412;umol/l;humid;30.849;deg;12562;uV;16.144;°C;948.710;mbar;0.0;pmil;0;60.357;deg;20.000;°C;100.000;%a.s.;26.920;deg;20.000;°C;980;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39351;SAAA0004000111;     p1.2.0.6 ;PSt3;151111-1;151111;120802;0;4.942;V;
12-May-2017;12:12:32;DAVID         ;92675     ;B_11;60619.10;min;198.868;umol/l;humid;31.950;deg;9154;uV;16.205;°C;948.720;mbar;0.0;pmil;0;60.357;deg;20.000;°C;100.000;%a.s.;26.920;deg;20.000;°C;980;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39340;SAAA0004000111;     p1.2.0.6 ;PSt3;151111-1;151111;120802;0;4.938;V;
12-May-2017;12:12:48;DAVID         ;92693     ;B_15;60619.37;min;116.116;umol/l;humid;37.032;deg;15832;uV;19.152;°C;948.830;mbar;0.0;pmil;0;60.357;deg;20.000;°C;100.000;%a.s.;26.920;deg;20.000;°C;980;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39339;SAAA0004000111;     p1.2.0.6 ;PSt3;151111-1;151111;120802;0;4.936;V;
12-May-2017;12:12:56;DAVID         ;92695     ;B_13;60619.50;min;177.001;umol/l;humid;32.016;deg;16159;uV;19.264;°C;948.820;mbar;0.0;pmil;0;60.357;deg;20.000;°C;100.000;%a.s.;26.920;deg;20.000;°C;980;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39339;SAAA0004000111;     p1.2.0.6 ;PSt3;151111-1;151111;120802;0;4.933;V;
12-May-2017;12:13:06;DAVID         ;92099     ;B_14;60619.67;min;155.044;umol/l;humid;33.553;deg;14629;uV;19.277;°C;948.820;mbar;0.0;pmil;0;60.357;deg;20.000;°C;100.000;%a.s.;26.920;deg;20.000;°C;980;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39329;SAAA0004000111;     p1.2.0.6 ;PSt3;151111-1;151111;120802;0;4.930;V;
12-May-2017;12:13:28;DAVID         ;92211     ;B_18;60620.04;min;38.994;umol/l;humid;49.359;deg;24500;uV;17.566;°C;948.740;mbar;0.0;pmil;0;60.357;deg;20.000;°C;100.000;%a.s.;26.920;deg;20.000;°C;980;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39326;SAAA0004000111;     p1.2.0.6 ;PSt3;151111-1;151111;120802;0;4.930;V;
12-May-2017;12:13:36;DAVID         ;92106     ;B_16;60620.17;min;1.218;umol/l;humid;60.105;deg;19476;uV;17.596;°C;948.760;mbar;0.0;pmil;0;60.357;deg;20.000;°C;100.000;%a.s.;26.920;deg;20.000;°C;980;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39322;SAAA0004000111;     p1.2.0.6 ;PSt3;151111-1;151111;120802;0;4.927;V;
12-May-2017;12:13:46;DAVID         ;92102     ;B_17;60620.33;min;47.075;umol/l;humid;47.630;deg;22896;uV;17.617;°C;948.700;mbar;0.0;pmil;0;60.357;deg;20.000;°C;100.000;%a.s.;26.920;deg;20.000;°C;980;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39310;SAAA0004000111;     p1.2.0.6 ;PSt3;151111-1;151111;120802;0;4.926;V;
15-May-2017;09:56:48;DAVID         ;69676     ;B_02;64803.37;min;228.447;umol/l;humid;29.844;deg;10529;uV;17.109;°C;972.220;mbar;0.0;pmil;0;60.370;deg;20.000;°C;100.000;%a.s.;26.840;deg;20.000;°C;974;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39519;SAAA0004000111;     p1.2.0.6 ;PSt3;150616-1;150616;120802;0;4.947;V;
15-May-2017;09:56:57;DAVID         ;69674     ;B_03;64803.52;min;242.439;umol/l;humid;29.175;deg;9607;uV;17.131;°C;972.210;mbar;0.0;pmil;0;60.370;deg;20.000;°C;100.000;%a.s.;26.840;deg;20.000;°C;974;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39513;SAAA0004000111;     p1.2.0.6 ;PSt3;150616-1;150616;120802;0;4.944;V;
15-May-2017;09:57:07;DAVID         ;69719     ;B_01;64803.68;min;248.513;umol/l;humid;28.891;deg;9625;uV;17.160;°C;972.190;mbar;0.0;pmil;0;60.370;deg;20.000;°C;100.000;%a.s.;26.840;deg;20.000;°C;974;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39516;SAAA0004000111;     p1.2.0.6 ;PSt3;150616-1;150616;120802;0;4.941;V;
15-May-2017;09:57:30;DAVID         ;69719     ;B_01;64804.07;min;239.945;umol/l;humid;29.285;deg;8971;uV;17.141;°C;972.130;mbar;0.0;pmil;0;60.370;deg;20.000;°C;100.000;%a.s.;26.840;deg;20.000;°C;974;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39518;SAAA0004000111;     p1.2.0.6 ;PSt3;150616-1;150616;120802;0;4.936;V;
15-May-2017;09:57:38;DAVID         ;69721     ;B_06;64804.20;min;242.267;umol/l;humid;29.172;deg;12986;uV;17.158;°C;972.070;mbar;0.0;pmil;0;60.370;deg;20.000;°C;100.000;%a.s.;26.840;deg;20.000;°C;974;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39514;SAAA0004000111;     p1.2.0.6 ;PSt3;150616-1;150616;120802;0;4.934;V;
15-May-2017;09:57:48;DAVID         ;69732     ;B_04;64804.37;min;223.117;umol/l;humid;30.085;deg;11235;uV;17.166;°C;972.100;mbar;0.0;pmil;0;60.370;deg;20.000;°C;100.000;%a.s.;26.840;deg;20.000;°C;974;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39509;SAAA0004000111;     p1.2.0.6 ;PSt3;150616-1;150616;120802;0;4.930;V;
15-May-2017;09:58:07;DAVID         ;92101     ;B_08;64804.68;min;242.478;umol/l;humid;29.335;deg;9339;uV;17.112;°C;972.190;mbar;0.0;pmil;0;60.357;deg;20.000;°C;100.000;%a.s.;26.920;deg;20.000;°C;980;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39499;SAAA0004000111;     p1.2.0.6 ;PSt3;151111-1;151111;120802;0;4.928;V;
15-May-2017;09:58:14;DAVID         ;92684     ;B_09;64804.80;min;209.724;umol/l;humid;30.956;deg;13358;uV;17.133;°C;972.230;mbar;0.0;pmil;0;60.357;deg;20.000;°C;100.000;%a.s.;26.920;deg;20.000;°C;980;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39499;SAAA0004000111;     p1.2.0.6 ;PSt3;151111-1;151111;120802;0;4.926;V;
15-May-2017;09:58:25;DAVID         ;69675     ;B_07;64804.98;min;246.308;umol/l;humid;28.990;deg;9980;uV;17.157;°C;972.200;mbar;0.0;pmil;0;60.370;deg;20.000;°C;100.000;%a.s.;26.840;deg;20.000;°C;974;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39495;SAAA0004000111;     p1.2.0.6 ;PSt3;150616-1;150616;120802;0;4.922;V;
15-May-2017;09:58:49;DAVID         ;92675     ;B_11;64805.38;min;249.842;umol/l;humid;29.544;deg;6728;uV;15.783;°C;972.070;mbar;0.0;pmil;0;60.357;deg;20.000;°C;100.000;%a.s.;26.920;deg;20.000;°C;980;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39485;SAAA0004000111;     p1.2.0.6 ;PSt3;151111-1;151111;120802;0;4.922;V;
15-May-2017;09:58:58;DAVID         ;92698     ;B_12;64805.54;min;259.959;umol/l;humid;29.096;deg;10110;uV;15.804;°C;972.130;mbar;0.0;pmil;0;60.357;deg;20.000;°C;100.000;%a.s.;26.920;deg;20.000;°C;980;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39480;SAAA0004000111;     p1.2.0.6 ;PSt3;151111-1;151111;120802;0;4.917;V;
15-May-2017;09:59:06;DAVID         ;92679     ;B_10;64805.67;min;235.356;umol/l;humid;30.203;deg;11966;uV;15.805;°C;972.110;mbar;0.0;pmil;0;60.357;deg;20.000;°C;100.000;%a.s.;26.920;deg;20.000;°C;980;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39482;SAAA0004000111;     p1.2.0.6 ;PSt3;151111-1;151111;120802;0;4.915;V;
15-May-2017;09:59:23;DAVID         ;92099     ;B_14;64805.95;min;139.517;umol/l;humid;35.597;deg;15785;uV;17.424;°C;972.240;mbar;0.0;pmil;0;60.357;deg;20.000;°C;100.000;%a.s.;26.920;deg;20.000;°C;980;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39473;SAAA0004000111;     p1.2.0.6 ;PSt3;151111-1;151111;120802;0;4.914;V;
15-May-2017;09:59:29;DAVID         ;92693     ;B_15;64806.05;min;188.086;umol/l;humid;32.078;deg;12891;uV;17.438;°C;972.240;mbar;0.0;pmil;0;60.357;deg;20.000;°C;100.000;%a.s.;26.920;deg;20.000;°C;980;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39462;SAAA0004000111;     p1.2.0.6 ;PSt3;151111-1;151111;120802;0;4.912;V;
15-May-2017;10:01:32;DAVID         ;92695     ;B_13;64808.10;min;179.412;umol/l;humid;32.509;deg;16280;uV;17.715;°C;972.200;mbar;0.0;pmil;0;60.357;deg;20.000;°C;100.000;%a.s.;26.920;deg;20.000;°C;980;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39410;SAAA0004000111;     p1.2.0.6 ;PSt3;151111-1;151111;120802;0;4.916;V;
15-May-2017;10:01:54;DAVID         ;92102     ;B_17;64808.46;min;61.192;umol/l;humid;45.462;deg;22145;uV;16.464;°C;972.110;mbar;0.0;pmil;0;60.357;deg;20.000;°C;100.000;%a.s.;26.920;deg;20.000;°C;980;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39409;SAAA0004000111;     p1.2.0.6 ;PSt3;151111-1;151111;120802;0;4.913;V;
15-May-2017;10:02:04;DAVID         ;92211     ;B_18;64808.63;min;34.413;umol/l;humid;50.764;deg;26121;uV;16.473;°C;972.130;mbar;0.0;pmil;0;60.357;deg;20.000;°C;100.000;%a.s.;26.920;deg;20.000;°C;980;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39405;SAAA0004000111;     p1.2.0.6 ;PSt3;151111-1;151111;120802;0;4.913;V;
15-May-2017;10:02:16;DAVID         ;92106     ;B_16;64808.83;min;24.373;umol/l;humid;53.213;deg;19346;uV;16.491;°C;972.140;mbar;0.0;pmil;0;60.357;deg;20.000;°C;100.000;%a.s.;26.920;deg;20.000;°C;980;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39397;SAAA0004000111;     p1.2.0.6 ;PSt3;151111-1;151111;120802;0;4.910;V;
17-May-2017;10:40:34;DAVID         ;69719     ;B_01;67727.13;min;221.066;umol/l;humid;30.222;deg;10502;uV;17.081;°C;965.810;mbar;0.0;pmil;0;60.370;deg;20.000;°C;100.000;%a.s.;26.840;deg;20.000;°C;974;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39664;SAAA0004000111;     p1.2.0.6 ;PSt3;150616-1;150616;120802;0;4.933;V;
17-May-2017;10:40:41;DAVID         ;69676     ;B_02;67727.25;min;224.465;umol/l;humid;30.050;deg;10313;uV;17.083;°C;965.800;mbar;0.0;pmil;0;60.370;deg;20.000;°C;100.000;%a.s.;26.840;deg;20.000;°C;974;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39669;SAAA0004000111;     p1.2.0.6 ;PSt3;150616-1;150616;120802;0;4.930;V;
17-May-2017;10:40:52;DAVID         ;69674     ;B_03;67727.43;min;227.079;umol/l;humid;29.900;deg;9704;uV;17.133;°C;965.830;mbar;0.0;pmil;0;60.370;deg;20.000;°C;100.000;%a.s.;26.840;deg;20.000;°C;974;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39656;SAAA0004000111;     p1.2.0.6 ;PSt3;150616-1;150616;120802;0;4.922;V;
17-May-2017;10:41:14;DAVID         ;69732     ;B_04;67727.80;min;235.166;umol/l;humid;29.603;deg;10827;uV;16.903;°C;965.650;mbar;0.0;pmil;0;60.370;deg;20.000;°C;100.000;%a.s.;26.840;deg;20.000;°C;974;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39651;SAAA0004000111;     p1.2.0.6 ;PSt3;150616-1;150616;120802;0;4.916;V;
17-May-2017;10:41:23;DAVID         ;69847     ;B_05;67727.95;min;218.722;umol/l;humid;30.407;deg;10012;uV;16.923;°C;965.630;mbar;0.0;pmil;0;60.370;deg;20.000;°C;100.000;%a.s.;26.840;deg;20.000;°C;974;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39652;SAAA0004000111;     p1.2.0.6 ;PSt3;150616-1;150616;120802;0;4.915;V;
17-May-2017;10:41:37;DAVID         ;69721     ;B_06;67728.18;min;235.881;umol/l;humid;29.552;deg;13535;uV;16.945;°C;965.620;mbar;0.0;pmil;0;60.370;deg;20.000;°C;100.000;%a.s.;26.840;deg;20.000;°C;974;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39647;SAAA0004000111;     p1.2.0.6 ;PSt3;150616-1;150616;120802;0;4.914;V;
17-May-2017;10:41:52;DAVID         ;69675     ;B_07;67728.43;min;227.583;umol/l;humid;29.915;deg;10695;uV;17.035;°C;965.750;mbar;0.0;pmil;0;60.370;deg;20.000;°C;100.000;%a.s.;26.840;deg;20.000;°C;974;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39642;SAAA0004000111;     p1.2.0.6 ;PSt3;150616-1;150616;120802;0;4.911;V;
17-May-2017;10:42:00;DAVID         ;92101     ;B_08;67728.57;min;213.069;umol/l;humid;30.804;deg;10360;uV;17.062;°C;965.720;mbar;0.0;pmil;0;60.357;deg;20.000;°C;100.000;%a.s.;26.920;deg;20.000;°C;980;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39639;SAAA0004000111;     p1.2.0.6 ;PSt3;151111-1;151111;120802;0;4.907;V;
17-May-2017;10:42:09;DAVID         ;92684     ;B_09;67728.72;min;197.062;umol/l;humid;31.702;deg;13673;uV;17.049;°C;965.780;mbar;0.0;pmil;0;60.357;deg;20.000;°C;100.000;%a.s.;26.920;deg;20.000;°C;980;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39629;SAAA0004000111;     p1.2.0.6 ;PSt3;151111-1;151111;120802;0;4.908;V;
17-May-2017;10:42:32;DAVID         ;92679     ;B_10;67729.10;min;227.955;umol/l;humid;30.428;deg;11545;uV;16.126;°C;965.640;mbar;0.0;pmil;0;60.357;deg;20.000;°C;100.000;%a.s.;26.920;deg;20.000;°C;980;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39622;SAAA0004000111;     p1.2.0.6 ;PSt3;151111-1;151111;120802;0;4.902;V;
17-May-2017;10:42:44;DAVID         ;92675     ;B_11;67729.30;min;245.458;umol/l;humid;29.578;deg;6938;uV;16.176;°C;965.620;mbar;0.0;pmil;0;60.357;deg;20.000;°C;100.000;%a.s.;26.920;deg;20.000;°C;980;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39614;SAAA0004000111;     p1.2.0.6 ;PSt3;151111-1;151111;120802;0;4.902;V;
17-May-2017;10:42:54;DAVID         ;92698     ;B_12;67729.47;min;247.203;umol/l;humid;29.492;deg;10130;uV;16.194;°C;965.620;mbar;0.0;pmil;0;60.357;deg;20.000;°C;100.000;%a.s.;26.920;deg;20.000;°C;980;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39611;SAAA0004000111;     p1.2.0.6 ;PSt3;151111-1;151111;120802;0;4.898;V;
17-May-2017;10:43:11;DAVID         ;92695     ;B_13;67729.75;min;193.487;umol/l;humid;32.590;deg;16674;uV;15.465;°C;965.750;mbar;0.0;pmil;0;60.357;deg;20.000;°C;100.000;%a.s.;26.920;deg;20.000;°C;980;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39591;SAAA0004000111;     p1.2.0.6 ;PSt3;151111-1;151111;120802;0;4.898;V;
17-May-2017;10:43:22;DAVID         ;92099     ;B_14;67729.93;min;169.462;umol/l;humid;34.142;deg;15136;uV;15.474;°C;965.730;mbar;0.0;pmil;0;60.357;deg;20.000;°C;100.000;%a.s.;26.920;deg;20.000;°C;980;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39592;SAAA0004000111;     p1.2.0.6 ;PSt3;151111-1;151111;120802;0;4.893;V;
17-May-2017;10:43:30;DAVID         ;92693     ;B_15;67730.07;min;222.457;umol/l;humid;30.964;deg;12947;uV;15.509;°C;965.690;mbar;0.0;pmil;0;60.357;deg;20.000;°C;100.000;%a.s.;26.920;deg;20.000;°C;980;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39585;SAAA0004000111;     p1.2.0.6 ;PSt3;151111-1;151111;120802;0;4.892;V;
17-May-2017;10:43:50;DAVID         ;92106     ;B_16;67730.40;min;67.833;umol/l;humid;44.576;deg;14937;uV;15.957;°C;965.590;mbar;0.0;pmil;0;60.357;deg;20.000;°C;100.000;%a.s.;26.920;deg;20.000;°C;980;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39576;SAAA0004000111;     p1.2.0.6 ;PSt3;151111-1;151111;120802;0;4.890;V;
17-May-2017;10:44:06;DAVID         ;92102     ;B_17;67730.66;min;62.762;umol/l;humid;45.399;deg;22316;uV;15.960;°C;965.620;mbar;0.0;pmil;0;60.357;deg;20.000;°C;100.000;%a.s.;26.920;deg;20.000;°C;980;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39562;SAAA0004000111;     p1.2.0.6 ;PSt3;151111-1;151111;120802;0;4.888;V;
17-May-2017;10:44:16;DAVID         ;92211     ;B_18;67730.84;min;45.737;umol/l;humid;48.501;deg;25404;uV;15.987;°C;965.570;mbar;0.0;pmil;0;60.357;deg;20.000;°C;100.000;%a.s.;26.920;deg;20.000;°C;980;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39556;SAAA0004000111;     p1.2.0.6 ;PSt3;151111-1;151111;120802;0;4.887;V;
19-May-2017;11:30:54;DAVID         ;69674     ;B_03;70657.47;min;202.736;umol/l;humid;31.195;deg;10695;uV;17.095;°C;955.890;mbar;0.0;pmil;0;60.370;deg;20.000;°C;100.000;%a.s.;26.840;deg;20.000;°C;974;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39546;SAAA0004000111;     p1.2.0.6 ;PSt3;150616-1;150616;120802;0;4.917;V;
19-May-2017;11:31:01;DAVID         ;69719     ;B_01;70657.59;min;190.283;umol/l;humid;31.909;deg;11512;uV;17.129;°C;955.860;mbar;0.0;pmil;0;60.370;deg;20.000;°C;100.000;%a.s.;26.840;deg;20.000;°C;974;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39554;SAAA0004000111;     p1.2.0.6 ;PSt3;150616-1;150616;120802;0;4.915;V;
19-May-2017;11:31:16;DAVID         ;69676     ;B_02;70657.84;min;210.510;umol/l;humid;30.742;deg;11352;uV;17.155;°C;955.810;mbar;0.0;pmil;0;60.370;deg;20.000;°C;100.000;%a.s.;26.840;deg;20.000;°C;974;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39551;SAAA0004000111;     p1.2.0.6 ;PSt3;150616-1;150616;120802;0;4.908;V;
19-May-2017;11:31:36;DAVID         ;69721     ;B_06;70658.16;min;221.200;umol/l;humid;30.190;deg;14541;uV;17.137;°C;955.740;mbar;0.0;pmil;0;60.370;deg;20.000;°C;100.000;%a.s.;26.840;deg;20.000;°C;974;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39551;SAAA0004000111;     p1.2.0.6 ;PSt3;150616-1;150616;120802;0;4.907;V;
19-May-2017;11:31:45;DAVID         ;69732     ;B_04;70658.32;min;219.657;umol/l;humid;30.259;deg;12065;uV;17.161;°C;955.750;mbar;0.0;pmil;0;60.370;deg;20.000;°C;100.000;%a.s.;26.840;deg;20.000;°C;974;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39552;SAAA0004000111;     p1.2.0.6 ;PSt3;150616-1;150616;120802;0;4.899;V;
19-May-2017;11:31:57;DAVID         ;69847     ;B_05;70658.52;min;202.046;umol/l;humid;31.210;deg;10328;uV;17.153;°C;955.680;mbar;0.0;pmil;0;60.370;deg;20.000;°C;100.000;%a.s.;26.840;deg;20.000;°C;974;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39548;SAAA0004000111;     p1.2.0.6 ;PSt3;150616-1;150616;120802;0;4.899;V;
19-May-2017;11:32:19;DAVID         ;92684     ;B_09;70658.88;min;117.702;umol/l;humid;37.777;deg;17419;uV;17.061;°C;955.870;mbar;0.0;pmil;0;60.357;deg;20.000;°C;100.000;%a.s.;26.920;deg;20.000;°C;980;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39538;SAAA0004000111;     p1.2.0.6 ;PSt3;151111-1;151111;120802;0;4.898;V;
19-May-2017;11:32:30;DAVID         ;69675     ;B_07;70659.07;min;219.544;umol/l;humid;30.284;deg;11153;uV;17.114;°C;955.830;mbar;0.0;pmil;0;60.370;deg;20.000;°C;100.000;%a.s.;26.840;deg;20.000;°C;974;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39537;SAAA0004000111;     p1.2.0.6 ;PSt3;150616-1;150616;120802;0;4.891;V;
19-May-2017;11:32:41;DAVID         ;92101     ;B_08;70659.25;min;210.696;umol/l;humid;30.893;deg;10748;uV;17.148;°C;955.860;mbar;0.0;pmil;0;60.357;deg;20.000;°C;100.000;%a.s.;26.920;deg;20.000;°C;980;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39538;SAAA0004000111;     p1.2.0.6 ;PSt3;151111-1;151111;120802;0;4.887;V;
